1.085101934936161935e+08
9.976124071025651693e+07
9.204122312542010844e+07
8.518835239432774484e+07
7.907213930935534835e+07
7.358629872884422541e+07
6.864347992674665153e+07
6.417130112928386033e+07
6.010932948788619041e+07
5.640675561684583873e+07
5.302058468720065057e+07
4.991421606193035096e+07
4.705631826116336137e+07
4.441993060257889330e+07
4.198174040579872578e+07
3.972149732918389887e+07
3.762153567126900703e+07
3.566638230606052279e+07
3.384243301539100707e+07
3.213768381075163558e+07
3.054150673973799124e+07
2.904446189005436748e+07
2.763813901121279970e+07
2.631502349749575183e+07
2.506838250856325030e+07
2.389216781522064283e+07
2.278093259874475747e+07
2.172975994143771008e+07
2.073420115297840908e+07
1.979022240394382924e+07
1.889415840164915845e+07
1.804267205737404898e+07
1.723271926831444353e+07
1.646151808019172587e+07
1.572652161360805482e+07
1.502539423388185538e+07
1.435599052412681468e+07
1.371633668785347044e+07
1.310461406285217777e+07
1.251914447454904206e+07
1.195837719601524249e+07
1.142087731465215981e+07
1.090531533332375064e+07
1.041045785722193122e+07
9.935159237734179944e+06
9.478354061611128971e+06
9.039050388281868771e+06
8.616323650628216565e+06
8.209311145232403651e+06
7.817207047326075844e+06
7.439257893618246540e+06
