2.817489999999999925e-02
2.566540000000000141e-02
2.349810000000000093e-02
2.144489999999999938e-02
1.984790000000000165e-02
1.836499999999999938e-02
1.711029999999999843e-02
1.602659999999999849e-02
1.499999999999999944e-02
1.408749999999999933e-02
1.328900000000000046e-02
1.254749999999999963e-02
1.186309999999999969e-02
1.123569999999999951e-02
1.066540000000000023e-02
1.009509999999999921e-02
9.695820000000000827e-03
9.182509999999999631e-03
8.726239999999999691e-03
8.384030000000000649e-03
8.041829999999999812e-03
7.699619999999999902e-03
