8101,65892322863; 60,246789147375566
8812,118939164639; 64,64229610513352
9584,881434015997; 69,4133924252068
10425,409908601792; 74,5366321787125
11339,646975354639; 80,03800624686335
12334,056373128755; 85,87744795524338
13415,668666419015; 92,28885406912671
14592,130952088502; 99,178920522085
15871,760925036011; 106,33068640890373
17263,60568505215; 114,17870507784617
18777,50570063404; 123,87360297965898
20424,164381988936; 141,4842928658543
22215,223755113602; 163,39865437756274
24163,346771972236; 189,0061685280475
26282,306838713925; 217,07551066014165
28587,08519490104; 250,89655966565425
31093,976832230037; 288,8420658372854
33820,705701597966; 333,5805263570584
36786,55002304077; 384,0311261519925
40012,47858449462; 425,29904079826326
43521,29899302525; 461,41112295462415
47337,81892667583; 500,9857161606013
51489,02152699707; 543,95456743602
56004,25617230122; 600,0293118327857
60451,72040188641; 727,6813950626943
64755,630067810926; 888,0943311981924
69365,96010174636; 1084,917998330101
74304,5263523559; 1318,9695907521634
80205,26936073863; 1589,1987108797593
87238,72232242826; 1930,6814596574131
94527,09458673818; 2342,2029203226434
102033,77176869601; 2821,7237018087444
110136,57646901779; 3405,339650488063
118882,84894352288; 4109,664644966073
128814,93455729121; 4938,51916516424
140111,12232890585; 5443,308572591626
152397,9084236898; 5826,596443330352
165762,16153200995; 6483,427864251217
180298,3681335939; 7595,042868710813
196109,30052549762; 7926,585107691371
213306,7434315511; 7463,979181352238
232012,2843304813; 7783,639066968095
252358,1730903967; 8511,627770417124
274488,25698732946; 7716,18771071624
298558,99771850643; 8331,720147581267
324740,5776007167; 8661,087635444832
354257,783359491; 8444,032819757158
384871,0251085286; 8106,127587501121
420100,6448103035; 8281,6680089667
450804,33635422785; 9199,568113201554
476582,9148150701; 7703,986776338519
514001,10632685694; 7820,678908887292
543250,2620470279; 9235,566728155141
585645,012162928; 7901,676624606999
629283,9079433159; 8594,771498511423
649415,7959331234; 7287,562438581687
698050,7261250261; 7230,631360653825
728611,0649385679; 6820,196036553665
781977,6157366912; 6483,427864251217
850551,698477328; 6056,932004215893
929568,370142829; 5546,565080134559
1012880,3822413841; 4908,7447052582265
1094510,41929939; 4427,678886590867
1190491,489016859; 3910,448427966135
1286187,7507537957; 3771,7332243485457
1411845,3076726838; 3316,3592199372806
1491522,4957533453; 3489,347072896032
1532789,5592479; 2726,1946544472494
1630604,7812056134; 2515,838378767874
1766083,970628455; 2203,1252398992883
1915489,5726250978; 1782,2617998184664
1904715,9951764347; 2379,1857347375326
2071280,9594581784; 1821,2225856529715
2139414,578865956; 1437,6016056384829
2286749,205887219; 1210,0112487698977
2305681,4615678564; 1542,371798734409
2479291,307046503; 1156,675854582867
2589010,9199465504; 939,6940604069028
2605550,639308866; 1227,8789766789034
2756765,3350293622; 776,5236373827518
2780411,0445435094; 1008,6249559529498
2951929,512614613; 769,1050576108323
3012700,90621222; 629,7712749733766
3213248,0600749278; 540,2372434641533
3381834,192272012; 439,9091669479043
3365720,77788881; 572,5110689190367
3634636,10782524; 362,12384258137246
3619147,92032514; 443,51332562287337
3810728,298441503; 293,3331751503668
3947280,607938949; 236,1204217419808
4103538,41232834; 205,40987596421982
4168726,9709355235; 285,027981055488
4244497,195671387; 157,75220932804586
4397793,106558539; 126,70872555157364
4499777,9544376135; 106,39079785912028
4614191,248615798; 89,91540052569685
4873849,995692961; 72,58976966126423
4852481,292999689; 107,34508153793878
4944501,305369827; 89,93403539587325
5121564,3592030825; 56,8964704306583
5121401,288318435; 44,774185039702076
5209555,999237166; 70,07559643746289
5507726,537185229; 37,741186906205094
5488819,201991917; 49,105561611492824
5748538,478798203; 26,960145015337588
5951171,999861226; 22,42405932437129
5812589,449865368; 38,537836165108466
5834841,065885026; 34,32531954917067
6087887,297901427; 17,62957562067426
6226421,508754891; 24,4454643977482
6421125,836445609; 14,434537164714909
6536366,103694992; 11,266440899274189
6537258,114104981; 9,445907005045795
6493692,435385455; 19,18231141220892
6746608,836379747; 15,058564648379681
6960850,223488441; 11,330807530556548
7074720,277294801; 8,564849457038274
7124128,07199142; 7,003408027170478
7208553,811577465; 5,758562234160566
